media_url,storage_key,alt_text,media_type,mime_type,file_size,bucket_name
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-mong-chi/main.webp,product-lines/ao-mong-chi/main.webp,Áo Mộng Chi - ảnh chính,IMAGE,image/webp,283160,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-mong-chi/gallery-01.webp,product-lines/ao-mong-chi/gallery-01.webp,Áo Mộng Chi - ảnh 1,IMAGE,image/webp,283160,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-mong-chi/gallery-02.webp,product-lines/ao-mong-chi/gallery-02.webp,Áo Mộng Chi - ảnh 2,IMAGE,image/webp,445274,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-mong-chi/gallery-03.webp,product-lines/ao-mong-chi/gallery-03.webp,Áo Mộng Chi - ảnh 3,IMAGE,image/webp,332194,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-mong-chi/gallery-04.webp,product-lines/ao-mong-chi/gallery-04.webp,Áo Mộng Chi - ảnh 4,IMAGE,image/webp,204986,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-mong-chi/gallery-05.webp,product-lines/ao-mong-chi/gallery-05.webp,Áo Mộng Chi - ảnh 5,IMAGE,image/webp,209466,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-mong-chi/gallery-06.webp,product-lines/ao-mong-chi/gallery-06.webp,Áo Mộng Chi - ảnh 6,IMAGE,image/webp,163538,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/quan-mong-chi/main.webp,product-lines/quan-mong-chi/main.webp,Quần Mộng Chi - ảnh chính,IMAGE,image/webp,445274,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/quan-mong-chi/gallery-01.webp,product-lines/quan-mong-chi/gallery-01.webp,Quần Mộng Chi - ảnh 1,IMAGE,image/webp,445274,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/quan-mong-chi/gallery-02.webp,product-lines/quan-mong-chi/gallery-02.webp,Quần Mộng Chi - ảnh 2,IMAGE,image/webp,192968,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/quan-mong-chi/gallery-03.webp,product-lines/quan-mong-chi/gallery-03.webp,Quần Mộng Chi - ảnh 3,IMAGE,image/webp,332194,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/quan-nhat-thu/main.webp,product-lines/quan-nhat-thu/main.webp,Quần Nhật Thư - ảnh chính,IMAGE,image/webp,455336,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/quan-nhat-thu/gallery-01.webp,product-lines/quan-nhat-thu/gallery-01.webp,Quần Nhật Thư - ảnh 1,IMAGE,image/webp,455336,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/quan-nhat-thu/gallery-02.webp,product-lines/quan-nhat-thu/gallery-02.webp,Quần Nhật Thư - ảnh 2,IMAGE,image/webp,162352,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/quan-nhat-thu/gallery-03.webp,product-lines/quan-nhat-thu/gallery-03.webp,Quần Nhật Thư - ảnh 3,IMAGE,image/webp,381282,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/quan-nhat-thu/gallery-04.webp,product-lines/quan-nhat-thu/gallery-04.webp,Quần Nhật Thư - ảnh 4,IMAGE,image/webp,138996,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-nhat-thu/main.webp,product-lines/ao-nhat-thu/main.webp,Áo Nhật Thư - ảnh chính,IMAGE,image/webp,221608,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-nhat-thu/gallery-01.webp,product-lines/ao-nhat-thu/gallery-01.webp,Áo Nhật Thư - ảnh 1,IMAGE,image/webp,221608,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-nhat-thu/gallery-02.webp,product-lines/ao-nhat-thu/gallery-02.webp,Áo Nhật Thư - ảnh 2,IMAGE,image/webp,455336,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-nhat-thu/gallery-03.webp,product-lines/ao-nhat-thu/gallery-03.webp,Áo Nhật Thư - ảnh 3,IMAGE,image/webp,381282,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-nhat-thu/gallery-04.webp,product-lines/ao-nhat-thu/gallery-04.webp,Áo Nhật Thư - ảnh 4,IMAGE,image/webp,162352,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-nhat-thu/gallery-05.webp,product-lines/ao-nhat-thu/gallery-05.webp,Áo Nhật Thư - ảnh 5,IMAGE,image/webp,171988,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-nhat-thu/gallery-06.webp,product-lines/ao-nhat-thu/gallery-06.webp,Áo Nhật Thư - ảnh 6,IMAGE,image/webp,138996,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-truc-may/main.webp,product-lines/dam-truc-may/main.webp,Đầm Trúc Mây - ảnh chính,IMAGE,image/webp,216356,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-truc-may/gallery-01.webp,product-lines/dam-truc-may/gallery-01.webp,Đầm Trúc Mây - ảnh 1,IMAGE,image/webp,216356,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-truc-may/gallery-02.webp,product-lines/dam-truc-may/gallery-02.webp,Đầm Trúc Mây - ảnh 2,IMAGE,image/webp,398158,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-truc-may/gallery-03.webp,product-lines/dam-truc-may/gallery-03.webp,Đầm Trúc Mây - ảnh 3,IMAGE,image/webp,212868,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-truc-may/gallery-04.webp,product-lines/dam-truc-may/gallery-04.webp,Đầm Trúc Mây - ảnh 4,IMAGE,image/webp,143054,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-truc-may/gallery-05.webp,product-lines/dam-truc-may/gallery-05.webp,Đầm Trúc Mây - ảnh 5,IMAGE,image/webp,174230,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thanh-quy/main.webp,product-lines/dam-thanh-quy/main.webp,Đầm Thanh Quy - ảnh chính,IMAGE,image/webp,149922,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thanh-quy/gallery-01.webp,product-lines/dam-thanh-quy/gallery-01.webp,Đầm Thanh Quy - ảnh 1,IMAGE,image/webp,149922,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thanh-quy/gallery-02.webp,product-lines/dam-thanh-quy/gallery-02.webp,Đầm Thanh Quy - ảnh 2,IMAGE,image/webp,234894,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thanh-quy/gallery-03.webp,product-lines/dam-thanh-quy/gallery-03.webp,Đầm Thanh Quy - ảnh 3,IMAGE,image/webp,131766,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thanh-quy/gallery-04.webp,product-lines/dam-thanh-quy/gallery-04.webp,Đầm Thanh Quy - ảnh 4,IMAGE,image/webp,129454,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thanh-quy/gallery-05.webp,product-lines/dam-thanh-quy/gallery-05.webp,Đầm Thanh Quy - ảnh 5,IMAGE,image/webp,189820,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thanh-quy/gallery-06.webp,product-lines/dam-thanh-quy/gallery-06.webp,Đầm Thanh Quy - ảnh 6,IMAGE,image/webp,148598,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thanh-quy/gallery-07.webp,product-lines/dam-thanh-quy/gallery-07.webp,Đầm Thanh Quy - ảnh 7,IMAGE,image/webp,212074,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-thanh-quy/gallery-08.webp,product-lines/dam-thanh-quy/gallery-08.webp,Đầm Thanh Quy - ảnh 8,IMAGE,image/webp,143726,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-dieu-thanh/main.webp,product-lines/dam-dieu-thanh/main.webp,Đầm Diệu Thanh - ảnh chính,IMAGE,image/webp,426114,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-dieu-thanh/gallery-01.webp,product-lines/dam-dieu-thanh/gallery-01.webp,Đầm Diệu Thanh - ảnh 1,IMAGE,image/webp,426114,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-dieu-thanh/gallery-02.webp,product-lines/dam-dieu-thanh/gallery-02.webp,Đầm Diệu Thanh - ảnh 2,IMAGE,image/webp,94580,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-dieu-thanh/gallery-03.webp,product-lines/dam-dieu-thanh/gallery-03.webp,Đầm Diệu Thanh - ảnh 3,IMAGE,image/webp,425650,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-dieu-thanh/gallery-04.webp,product-lines/dam-dieu-thanh/gallery-04.webp,Đầm Diệu Thanh - ảnh 4,IMAGE,image/webp,408284,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-dieu-thanh/gallery-05.webp,product-lines/dam-dieu-thanh/gallery-05.webp,Đầm Diệu Thanh - ảnh 5,IMAGE,image/webp,242962,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-dieu-thanh/gallery-06.webp,product-lines/dam-dieu-thanh/gallery-06.webp,Đầm Diệu Thanh - ảnh 6,IMAGE,image/webp,105256,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-dieu-thanh/gallery-07.webp,product-lines/dam-dieu-thanh/gallery-07.webp,Đầm Diệu Thanh - ảnh 7,IMAGE,image/webp,114406,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-lan-kieu/main.webp,product-lines/dam-lan-kieu/main.webp,Đầm Lan Kiều - ảnh chính,IMAGE,image/webp,327186,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-lan-kieu/gallery-01.webp,product-lines/dam-lan-kieu/gallery-01.webp,Đầm Lan Kiều - ảnh 1,IMAGE,image/webp,327186,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-lan-kieu/gallery-02.webp,product-lines/dam-lan-kieu/gallery-02.webp,Đầm Lan Kiều - ảnh 2,IMAGE,image/webp,511454,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-lan-kieu/gallery-03.webp,product-lines/dam-lan-kieu/gallery-03.webp,Đầm Lan Kiều - ảnh 3,IMAGE,image/webp,276262,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-lan-kieu/gallery-04.webp,product-lines/dam-lan-kieu/gallery-04.webp,Đầm Lan Kiều - ảnh 4,IMAGE,image/webp,449862,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-lan-kieu/gallery-05.webp,product-lines/dam-lan-kieu/gallery-05.webp,Đầm Lan Kiều - ảnh 5,IMAGE,image/webp,189910,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-phan-hy/main.webp,product-lines/dam-phan-hy/main.webp,Đầm Phấn Hy - ảnh chính,IMAGE,image/webp,394984,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-phan-hy/gallery-01.webp,product-lines/dam-phan-hy/gallery-01.webp,Đầm Phấn Hy - ảnh 1,IMAGE,image/webp,394984,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-phan-hy/gallery-02.webp,product-lines/dam-phan-hy/gallery-02.webp,Đầm Phấn Hy - ảnh 2,IMAGE,image/webp,400798,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-phan-hy/gallery-03.webp,product-lines/dam-phan-hy/gallery-03.webp,Đầm Phấn Hy - ảnh 3,IMAGE,image/webp,371770,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-phan-hy/gallery-04.webp,product-lines/dam-phan-hy/gallery-04.webp,Đầm Phấn Hy - ảnh 4,IMAGE,image/webp,188600,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-phan-hy/gallery-05.webp,product-lines/dam-phan-hy/gallery-05.webp,Đầm Phấn Hy - ảnh 5,IMAGE,image/webp,185424,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-phan-hy/gallery-06.webp,product-lines/dam-phan-hy/gallery-06.webp,Đầm Phấn Hy - ảnh 6,IMAGE,image/webp,191274,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-phan-hy/gallery-07.webp,product-lines/dam-phan-hy/gallery-07.webp,Đầm Phấn Hy - ảnh 7,IMAGE,image/webp,160826,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-phan-hy/gallery-08.webp,product-lines/dam-phan-hy/gallery-08.webp,Đầm Phấn Hy - ảnh 8,IMAGE,image/webp,203462,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/main.webp,product-lines/ao-choang-ngoc-may/main.webp,Áo Choàng Ngọc Mây - ảnh chính,IMAGE,image/webp,214812,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-01.webp,product-lines/ao-choang-ngoc-may/gallery-01.webp,Áo Choàng Ngọc Mây - ảnh 1,IMAGE,image/webp,214812,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-02.webp,product-lines/ao-choang-ngoc-may/gallery-02.webp,Áo Choàng Ngọc Mây - ảnh 2,IMAGE,image/webp,194922,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-03.webp,product-lines/ao-choang-ngoc-may/gallery-03.webp,Áo Choàng Ngọc Mây - ảnh 3,IMAGE,image/webp,205644,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-04.webp,product-lines/ao-choang-ngoc-may/gallery-04.webp,Áo Choàng Ngọc Mây - ảnh 4,IMAGE,image/webp,128494,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-05.webp,product-lines/ao-choang-ngoc-may/gallery-05.webp,Áo Choàng Ngọc Mây - ảnh 5,IMAGE,image/webp,80250,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-06.webp,product-lines/ao-choang-ngoc-may/gallery-06.webp,Áo Choàng Ngọc Mây - ảnh 6,IMAGE,image/webp,273278,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-07.webp,product-lines/ao-choang-ngoc-may/gallery-07.webp,Áo Choàng Ngọc Mây - ảnh 7,IMAGE,image/webp,86732,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-08.webp,product-lines/ao-choang-ngoc-may/gallery-08.webp,Áo Choàng Ngọc Mây - ảnh 8,IMAGE,image/webp,108688,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-09.webp,product-lines/ao-choang-ngoc-may/gallery-09.webp,Áo Choàng Ngọc Mây - ảnh 9,IMAGE,image/webp,118252,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-10.webp,product-lines/ao-choang-ngoc-may/gallery-10.webp,Áo Choàng Ngọc Mây - ảnh 10,IMAGE,image/webp,97652,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-11.webp,product-lines/ao-choang-ngoc-may/gallery-11.webp,Áo Choàng Ngọc Mây - ảnh 11,IMAGE,image/webp,154188,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-12.webp,product-lines/ao-choang-ngoc-may/gallery-12.webp,Áo Choàng Ngọc Mây - ảnh 12,IMAGE,image/webp,134446,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-ngoc-may/gallery-13.webp,product-lines/ao-choang-ngoc-may/gallery-13.webp,Áo Choàng Ngọc Mây - ảnh 13,IMAGE,image/webp,124002,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/main.webp,product-lines/ao-choang-hong-may/main.webp,Áo Choàng Hồng Mây - ảnh chính,IMAGE,image/webp,98108,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-01.webp,product-lines/ao-choang-hong-may/gallery-01.webp,Áo Choàng Hồng Mây - ảnh 1,IMAGE,image/webp,98108,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-02.webp,product-lines/ao-choang-hong-may/gallery-02.webp,Áo Choàng Hồng Mây - ảnh 2,IMAGE,image/webp,194436,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-03.webp,product-lines/ao-choang-hong-may/gallery-03.webp,Áo Choàng Hồng Mây - ảnh 3,IMAGE,image/webp,183224,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-04.webp,product-lines/ao-choang-hong-may/gallery-04.webp,Áo Choàng Hồng Mây - ảnh 4,IMAGE,image/webp,166196,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-05.webp,product-lines/ao-choang-hong-may/gallery-05.webp,Áo Choàng Hồng Mây - ảnh 5,IMAGE,image/webp,103046,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-06.webp,product-lines/ao-choang-hong-may/gallery-06.webp,Áo Choàng Hồng Mây - ảnh 6,IMAGE,image/webp,153982,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-07.webp,product-lines/ao-choang-hong-may/gallery-07.webp,Áo Choàng Hồng Mây - ảnh 7,IMAGE,image/webp,103994,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-08.webp,product-lines/ao-choang-hong-may/gallery-08.webp,Áo Choàng Hồng Mây - ảnh 8,IMAGE,image/webp,154118,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-09.webp,product-lines/ao-choang-hong-may/gallery-09.webp,Áo Choàng Hồng Mây - ảnh 9,IMAGE,image/webp,127150,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-10.webp,product-lines/ao-choang-hong-may/gallery-10.webp,Áo Choàng Hồng Mây - ảnh 10,IMAGE,image/webp,92406,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-11.webp,product-lines/ao-choang-hong-may/gallery-11.webp,Áo Choàng Hồng Mây - ảnh 11,IMAGE,image/webp,85136,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-12.webp,product-lines/ao-choang-hong-may/gallery-12.webp,Áo Choàng Hồng Mây - ảnh 12,IMAGE,image/webp,101598,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-13.webp,product-lines/ao-choang-hong-may/gallery-13.webp,Áo Choàng Hồng Mây - ảnh 13,IMAGE,image/webp,72886,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-14.webp,product-lines/ao-choang-hong-may/gallery-14.webp,Áo Choàng Hồng Mây - ảnh 14,IMAGE,image/webp,124002,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-choang-hong-may/gallery-15.webp,product-lines/ao-choang-hong-may/gallery-15.webp,Áo Choàng Hồng Mây - ảnh 15,IMAGE,image/webp,134446,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-uyen-dan/main.webp,product-lines/dam-uyen-dan/main.webp,Đầm Uyên Đan - ảnh chính,IMAGE,image/webp,266118,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-uyen-dan/gallery-01.webp,product-lines/dam-uyen-dan/gallery-01.webp,Đầm Uyên Đan - ảnh 1,IMAGE,image/webp,266118,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-uyen-dan/gallery-02.webp,product-lines/dam-uyen-dan/gallery-02.webp,Đầm Uyên Đan - ảnh 2,IMAGE,image/webp,343710,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-uyen-dan/gallery-03.webp,product-lines/dam-uyen-dan/gallery-03.webp,Đầm Uyên Đan - ảnh 3,IMAGE,image/webp,249808,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-uyen-dan/gallery-04.webp,product-lines/dam-uyen-dan/gallery-04.webp,Đầm Uyên Đan - ảnh 4,IMAGE,image/webp,273364,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/dam-uyen-dan/gallery-05.webp,product-lines/dam-uyen-dan/gallery-05.webp,Đầm Uyên Đan - ảnh 5,IMAGE,image/webp,278444,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/yem-da-thu/main.webp,product-lines/yem-da-thu/main.webp,Yếm Dạ Thư - ảnh chính,IMAGE,image/webp,232464,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/yem-da-thu/gallery-01.webp,product-lines/yem-da-thu/gallery-01.webp,Yếm Dạ Thư - ảnh 1,IMAGE,image/webp,232464,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/yem-da-thu/gallery-02.webp,product-lines/yem-da-thu/gallery-02.webp,Yếm Dạ Thư - ảnh 2,IMAGE,image/webp,279076,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/yem-da-thu/gallery-03.webp,product-lines/yem-da-thu/gallery-03.webp,Yếm Dạ Thư - ảnh 3,IMAGE,image/webp,255400,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/yem-da-thu/gallery-04.webp,product-lines/yem-da-thu/gallery-04.webp,Yếm Dạ Thư - ảnh 4,IMAGE,image/webp,325718,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/yem-da-thu/gallery-05.webp,product-lines/yem-da-thu/gallery-05.webp,Yếm Dạ Thư - ảnh 5,IMAGE,image/webp,317670,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-ngoc-khe-yen-hoang/main.webp,product-lines/ao-dai-ngoc-khe-yen-hoang/main.webp,Áo dài Ngọc Khê – Yên Hoàng - ảnh chính,IMAGE,image/webp,327914,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-01.webp,product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-01.webp,Áo dài Ngọc Khê – Yên Hoàng - ảnh 1,IMAGE,image/webp,327914,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-02.webp,product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-02.webp,Áo dài Ngọc Khê – Yên Hoàng - ảnh 2,IMAGE,image/webp,284382,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-03.webp,product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-03.webp,Áo dài Ngọc Khê – Yên Hoàng - ảnh 3,IMAGE,image/webp,149016,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-04.webp,product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-04.webp,Áo dài Ngọc Khê – Yên Hoàng - ảnh 4,IMAGE,image/webp,168098,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-05.webp,product-lines/ao-dai-ngoc-khe-yen-hoang/gallery-05.webp,Áo dài Ngọc Khê – Yên Hoàng - ảnh 5,IMAGE,image/webp,265090,product-media
https://gclmqevfccjlqnldfmwq.supabase.co/storage/v1/object/public/product-media/product-lines/ao-dai-tu-khe-yen-nhu/main.webp,product-lines/ao-dai-tu-khe-yen-nhu/main.webp,Áo dài Tú Khê – Yên Như - ảnh chính,IMAGE,image/webp,374442,product-media
